gene_id	transcript_id	cds_length	exon_length	unspliced_length
ENSG00000235890	ENST00000430181	0.0	374	4938
ENSG00000235890	ENST00000451035	0.0	2108	9769
ENSG00000235965	ENST00000450653	0.0	790	1375
ENSG00000236056	ENST00000450472	0.0	937	937
ENSG00000236119	ENST00000445464	0.0	348	7556
ENSG00000236332	ENST00000447384	0.0	954	34624
ENSG00000236332	ENST00000656258	0.0	844	30195
ENSG00000236332	ENST00000666822	0.0	800	34632
ENSG00000236382	ENST00000412914	0.0	571	571
ENSG00000236384	ENST00000412102	0.0	2033	4256
ENSG00000236384	ENST00000457881	0.0	560	1899
ENSG00000236384	ENST00000586552	0.0	292	2898
ENSG00000236384	ENST00000589300	0.0	718	2898
ENSG00000236400	ENST00000454921	0.0	816	816
ENSG00000236471	ENST00000449746	0.0	446	768
ENSG00000236519	ENST00000417820	0.0	1031	2141
ENSG00000236519	ENST00000692279	0.0	1774	1774
ENSG00000236519	ENST00000701588	0.0	1117	1281
ENSG00000236532	ENST00000433303	0.0	276	6542
ENSG00000236532	ENST00000437194	0.0	443	16175
ENSG00000236532	ENST00000453420	0.0	4486	112574
ENSG00000236532	ENST00000662491	0.0	1000	18989
ENSG00000236545	ENST00000458654	0.0	587	1422
ENSG00000236612	ENST00000439851	0.0	104	104
ENSG00000236663	ENST00000424933	0.0	806	1117
ENSG00000236677	ENST00000436303	0.0	446	3977
ENSG00000236830	ENST00000413862	0.0	1616	24583
ENSG00000236830	ENST00000427491	0.0	765	14935
ENSG00000236830	ENST00000432988	0.0	4651	9304
ENSG00000236830	ENST00000453159	0.0	1518	24560
ENSG00000236830	ENST00000608622	0.0	586	23545
ENSG00000236830	ENST00000608632	0.0	659	23543
ENSG00000236830	ENST00000608641	0.0	845	23597
ENSG00000236830	ENST00000608690	0.0	590	23496
ENSG00000236830	ENST00000609192	0.0	662	4606
ENSG00000236830	ENST00000623484	0.0	392	23534
ENSG00000236830	ENST00000623579	0.0	651	13519
ENSG00000236830	ENST00000623638	0.0	885	14066
ENSG00000236830	ENST00000623647	0.0	815	6067
ENSG00000236830	ENST00000624080	0.0	822	43016
ENSG00000236830	ENST00000624086	0.0	594	1206
ENSG00000236830	ENST00000624883	0.0	564	2789
ENSG00000236830	ENST00000625079	0.0	743	5665
ENSG00000236830	ENST00000625189	0.0	517	2074
ENSG00000236830	ENST00000654957	0.0	979	2794
ENSG00000236830	ENST00000655785	0.0	1440	24582
ENSG00000236830	ENST00000656513	0.0	1860	14958
ENSG00000236830	ENST00000661388	0.0	2030	3587
ENSG00000236830	ENST00000662189	0.0	1574	3799
ENSG00000236830	ENST00000666303	0.0	1359	3110
ENSG00000236830	ENST00000667457	0.0	1348	5367
ENSG00000236883	ENST00000423276	0.0	461	1936
ENSG00000237138	ENST00000437109	0.0	616	817
ENSG00000237202	ENST00000424255	0.0	564	564
ENSG00000237232	ENST00000412906	0.0	952	15673
ENSG00000237232	ENST00000429739	0.0	783	2658
ENSG00000237232	ENST00000455701	0.0	2869	2869
ENSG00000237232	ENST00000657413	0.0	605	2976
ENSG00000237232	ENST00000665885	0.0	859	2953
ENSG00000237232	ENST00000669320	0.0	1555	33101
ENSG00000237232	ENST00000675169	0.0	253	14489
ENSG00000237232	ENST00000675770	0.0	588	2224
ENSG00000237232	ENST00000675924	0.0	2109	2109
ENSG00000237232	ENST00000676087	0.0	1446	45619
ENSG00000237232	ENST00000676145	0.0	1763	23671
ENSG00000237325	ENST00000490865	0.0	758	758
ENSG00000237338	ENST00000446649	0.0	500	1034
ENSG00000237373	ENST00000435608	0.0	489	2713
ENSG00000237444	ENST00000423389	0.0	525	525
ENSG00000237484	ENST00000415182	0.0	2176	119162
ENSG00000237484	ENST00000423581	0.0	655	10003
ENSG00000237484	ENST00000453784	0.0	2908	61568
ENSG00000237484	ENST00000653166	0.0	818	14459
ENSG00000237484	ENST00000653413	0.0	400	400
ENSG00000237484	ENST00000653855	0.0	1407	98164
ENSG00000237484	ENST00000654158	0.0	1364	21139
ENSG00000237484	ENST00000654771	0.0	1078	98143
ENSG00000237484	ENST00000655039	0.0	1209	61414
ENSG00000237484	ENST00000655241	0.0	1232	60077
ENSG00000237484	ENST00000655294	0.0	1118	98145
ENSG00000237484	ENST00000655505	0.0	1678	60163
ENSG00000237484	ENST00000655533	0.0	911	16995
ENSG00000237484	ENST00000656088	0.0	1462	223828
ENSG00000237484	ENST00000656122	0.0	1173	60178
ENSG00000237484	ENST00000656780	0.0	1266	60096
ENSG00000237484	ENST00000656842	0.0	1769	60439
ENSG00000237484	ENST00000657079	0.0	1328	60163
ENSG00000237484	ENST00000657522	0.0	891	98164
ENSG00000237484	ENST00000657774	0.0	1084	88568
ENSG00000237484	ENST00000659824	0.0	1002	52315
ENSG00000237484	ENST00000662917	0.0	1017	97895
ENSG00000237484	ENST00000663985	0.0	1126	51954
ENSG00000237484	ENST00000666492	0.0	1085	13599
ENSG00000237484	ENST00000668315	0.0	1284	16997
ENSG00000237484	ENST00000668910	0.0	948	98076
ENSG00000237484	ENST00000670142	0.0	1099	52267
ENSG00000237484	ENST00000671574	0.0	1288	98156
ENSG00000237484	ENST00000701591	0.0	1455	98132
ENSG00000237527	ENST00000416182	0.0	480	31292
ENSG00000237569	ENST00000425085	0.0	1352	1471
ENSG00000237594	ENST00000433071	0.0	822	1243
ENSG00000237604	ENST00000411956	0.0	821	965
ENSG00000237609	ENST00000440714	0.0	292	593
ENSG00000237646	ENST00000434195	0.0	531	2301
ENSG00000237664	ENST00000416722	0.0	455	3401
ENSG00000237731	ENST00000420965	0.0	728	728
ENSG00000237735	ENST00000444868	0.0	438	61170
ENSG00000237841	ENST00000421795	0.0	191	191
ENSG00000237864	ENST00000450205	0.0	699	9623
ENSG00000237945	ENST00000381181	0.0	2261	15033
ENSG00000237945	ENST00000400353	0.0	2090	39973
ENSG00000237945	ENST00000427447	0.0	9124	46532
ENSG00000237945	ENST00000593977	0.0	640	20865
ENSG00000237945	ENST00000594370	0.0	700	25974
ENSG00000237945	ENST00000594752	0.0	489	26043
ENSG00000237945	ENST00000595747	0.0	796	25011
ENSG00000237945	ENST00000596365	0.0	682	54053
ENSG00000237945	ENST00000597626	0.0	612	53811
ENSG00000237945	ENST00000599421	0.0	728	7210
ENSG00000237945	ENST00000600155	0.0	1108	20811
ENSG00000237945	ENST00000601471	0.0	538	19698
ENSG00000237945	ENST00000608431	0.0	260	5488
ENSG00000237945	ENST00000609132	0.0	1267	8185
ENSG00000237945	ENST00000610236	0.0	196	7602
ENSG00000237945	ENST00000613667	0.0	827	2545
ENSG00000237945	ENST00000616030	0.0	714	54049
ENSG00000237945	ENST00000620580	0.0	779	7366
ENSG00000237945	ENST00000622171	0.0	207	7079
ENSG00000237945	ENST00000628906	0.0	625	30162
ENSG00000237945	ENST00000701334	0.0	469	469
ENSG00000237989	ENST00000442815	0.0	2798	4203
ENSG00000237989	ENST00000689953	0.0	1680	3678
ENSG00000238141	ENST00000423274	0.0	691	7512
ENSG00000238197	ENST00000440052	0.0	3523	14984
ENSG00000238197	ENST00000455170	0.0	480	7122
ENSG00000238197	ENST00000458479	0.0	2945	4802
ENSG00000238197	ENST00000653345	0.0	3696	18182
ENSG00000238197	ENST00000653730	0.0	2878	10112
ENSG00000238197	ENST00000654247	0.0	3130	4987
ENSG00000238197	ENST00000655379	0.0	2742	4265
ENSG00000238197	ENST00000655758	0.0	5211	17840
ENSG00000238197	ENST00000655910	0.0	2847	16417
ENSG00000238197	ENST00000660366	0.0	3688	14842
ENSG00000238197	ENST00000662524	0.0	3680	15280
ENSG00000238197	ENST00000665120	0.0	3847	15071
ENSG00000238197	ENST00000665598	0.0	2814	6076
ENSG00000238197	ENST00000665654	0.0	3770	15301
ENSG00000238197	ENST00000691027	0.0	1864	1864
ENSG00000238220	ENST00000411943	0.0	390	681
ENSG00000238257	ENST00000424582	0.0	201	201
ENSG00000238265	ENST00000419069	0.0	612	14027
ENSG00000238390	ENST00000458922	0.0	177	177
ENSG00000238627	ENST00000410986	0.0	109	109
ENSG00000239023	ENST00000458992	0.0	160	160
ENSG00000239415	ENST00000430259	0.0	2014	2322
ENSG00000239415	ENST00000447037	0.0	686	1286
ENSG00000239930	ENST00000416179	0.0	449	905
ENSG00000240755	ENST00000433806	0.0	578	578
ENSG00000240770	ENST00000430401	0.0	432	15106
ENSG00000240770	ENST00000430815	0.0	717	29209
ENSG00000240770	ENST00000439392	0.0	497	15106
ENSG00000241728	ENST00000422357	0.0	704	1103
ENSG00000241728	ENST00000444409	0.0	619	1278
ENSG00000241837	ENST00000484627	0.0	157	3358
ENSG00000241837	ENST00000487374	0.0	469	3402
ENSG00000241837	ENST00000491703	0.0	2839	12316
ENSG00000241837	ENST00000495005	0.0	586	6940
ENSG00000241837	ENST00000496044	0.0	673	3358
ENSG00000241945	ENST00000471490	0.0	4564	8697
ENSG00000241945	ENST00000476948	0.0	603	853
ENSG00000241945	ENST00000486126	0.0	583	3268
ENSG00000241945	ENST00000494310	0.0	712	2589
ENSG00000242220	ENST00000334165	0.0	1777	3643
ENSG00000242220	ENST00000491828	0.0	889	5776
ENSG00000242220	ENST00000673667	0.0	3141	43615
ENSG00000242220	ENST00000673776	0.0	855	5790
ENSG00000242220	ENST00000673787	0.0	1409	41987
ENSG00000242220	ENST00000673907	0.0	1486	77527
ENSG00000242220	ENST00000674032	0.0	2538	46334
ENSG00000242220	ENST00000674055	0.0	2954	8158
ENSG00000242553	ENST00000440629	0.0	520	16326
ENSG00000243064	ENST00000463099	0.0	3842	88663
ENSG00000243646	ENST00000493295	0.0	1991	29026
ENSG00000243646	ENST00000498371	0.0	568	19839
ENSG00000243646	ENST00000696764	0.0	2530	23522
ENSG00000243646	ENST00000696765	0.0	948	15366
ENSG00000243927	ENST00000477091	0.0	1061	69486
ENSG00000243927	ENST00000482679	0.0	1956	19082
ENSG00000243927	ENST00000483977	0.0	3934	20861
ENSG00000243927	ENST00000488492	0.0	909	69811
ENSG00000244278	ENST00000424017	0.0	479	14372
ENSG00000244294	ENST00000467060	0.0	344	344
ENSG00000244676	ENST00000428689	0.0	422	17358
ENSG00000244676	ENST00000454737	0.0	383	1901
ENSG00000248476	ENST00000504298	0.0	821	10261
ENSG00000249493	ENST00000359341	0.0	492	4763
ENSG00000250973	ENST00000508999	0.0	371	371
ENSG00000251778	ENST00000515969	0.0	96	96
ENSG00000251851	ENST00000516042	0.0	105	105
ENSG00000251972	ENST00000516163	0.0	102	102
ENSG00000252045	ENST00000516236	0.0	136	136
ENSG00000252199	ENST00000516390	0.0	95	95
ENSG00000252273	ENST00000516464	0.0	97	97
ENSG00000252462	ENST00000516653	0.0	101	101
ENSG00000252606	ENST00000516797	0.0	99	99
ENSG00000252619	ENST00000516810	0.0	97	97
ENSG00000252915	ENST00000517106	0.0	92	92
ENSG00000252950	ENST00000517141	0.0	136	136
ENSG00000252963	ENST00000517154	0.0	244	244
ENSG00000255568	ENST00000603064	0.0	1056	1056
ENSG00000256073	ENST00000534991	0.0	886	886
ENSG00000259981	ENST00000565564	0.0	444	8120
ENSG00000260256	ENST00000568332	0.0	529	529
ENSG00000260583	ENST00000567517	0.0	557	557
ENSG00000261610	ENST00000565959	0.0	1782	1782
ENSG00000261706	ENST00000569966	0.0	824	824
ENSG00000263681	ENST00000582241	0.0	73	73
ENSG00000263969	ENST00000579533	0.0	299	299
ENSG00000263973	ENST00000585040	0.0	80	80
ENSG00000264002	ENST00000584271	0.0	284	284
ENSG00000264063	ENST00000577708	0.0	61	61
ENSG00000264452	ENST00000583496	0.0	76	76
ENSG00000264462	ENST00000581792	0.0	180	180
ENSG00000264580	ENST00000579137	0.0	87	87
ENSG00000265007	ENST00000581194	0.0	85	85
ENSG00000265590	ENST00000673672	0.0	3979	30694
ENSG00000265590	ENST00000673799	0.0	4248	38074
ENSG00000265590	ENST00000673979	0.0	2339	76304
ENSG00000265841	ENST00000580069	0.0	75	75
ENSG00000266133	ENST00000584048	0.0	83	83
ENSG00000266195	ENST00000583100	0.0	276	276
ENSG00000266211	ENST00000580304	0.0	77	77
ENSG00000266299	ENST00000581787	0.0	76	76
ENSG00000266692	ENST00000581669	0.0	55	55
ENSG00000267857	ENST00000596207	0.0	608	608
ENSG00000269950	ENST00000602654	0.0	729	7920
ENSG00000270071	ENST00000602921	0.0	1484	17246
ENSG00000270071	ENST00000652633	0.0	1245	19304
ENSG00000270071	ENST00000688671	0.0	652	652
ENSG00000270116	ENST00000602568	0.0	530	530
ENSG00000270139	ENST00000602454	0.0	467	1942
ENSG00000270533	ENST00000604687	0.0	547	547
ENSG00000270652	ENST00000604662	0.0	539	859
ENSG00000270835	ENST00000605450	0.0	1063	1063
ENSG00000271486	ENST00000603349	0.0	851	851
ENSG00000272015	ENST00000606322	0.0	83	83
ENSG00000272657	ENST00000362077	0.0	641	286442
ENSG00000272825	ENST00000609953	0.0	652	652
ENSG00000272948	ENST00000608405	0.0	714	714
ENSG00000272958	ENST00000608289	0.0	510	510
ENSG00000272991	ENST00000608767	0.0	431	431
ENSG00000273017	ENST00000609910	0.0	452	452
ENSG00000273027	ENST00000609461	0.0	460	460
ENSG00000273091	ENST00000610276	0.0	676	676
ENSG00000273102	ENST00000607953	0.0	592	1474
ENSG00000273104	ENST00000608665	0.0	388	388
ENSG00000273115	ENST00000608410	0.0	312	312
ENSG00000273199	ENST00000608391	0.0	879	879
ENSG00000273210	ENST00000608783	0.0	456	456
ENSG00000273254	ENST00000608809	0.0	636	636
ENSG00000273271	ENST00000609934	0.0	520	520
ENSG00000273464	ENST00000608759	0.0	426	426
ENSG00000273492	ENST00000608591	0.0	1979	46511
ENSG00000273492	ENST00000609365	0.0	2021	46488
ENSG00000273492	ENST00000664668	0.0	2419	11903
ENSG00000273590	ENST00000619874	0.0	870	13680
ENSG00000273692	ENST00000619798	0.0	666	666
ENSG00000273796	ENST00000617004	0.0	1135	1135
ENSG00000273840	ENST00000612267	0.0	3336	122979
ENSG00000273872	ENST00000614260	0.0	289	925
ENSG00000274046	ENST00000617336	0.0	101	101
ENSG00000274060	ENST00000616483	0.0	92	92
ENSG00000274225	ENST00000617205	0.0	644	644
ENSG00000274248	ENST00000621707	0.0	465	465
ENSG00000274276	ENST00000398168	0.0	2495	22645
ENSG00000274333	ENST00000611026	0.0	2195	6226
ENSG00000274333	ENST00000619252	0.0	549	36564
ENSG00000274333	ENST00000622939	0.0	589	34468
ENSG00000274333	ENST00000623050	0.0	1602	25272
ENSG00000274333	ENST00000623436	0.0	835	37015
ENSG00000274333	ENST00000623449	0.0	560	36520
ENSG00000274333	ENST00000623887	0.0	1974	6063
ENSG00000274333	ENST00000623914	0.0	596	61178
ENSG00000274333	ENST00000624368	0.0	1140	34968
ENSG00000274333	ENST00000624412	0.0	944	35077
ENSG00000274333	ENST00000624444	0.0	7628	9777
ENSG00000274333	ENST00000624516	0.0	679	32663
ENSG00000274333	ENST00000624627	0.0	1604	37560
ENSG00000274484	ENST00000613803	0.0	101	101
ENSG00000274559	ENST00000464664	0.0	460	460
ENSG00000274662	ENST00000410635	0.0	284	284
ENSG00000274790	ENST00000616522	0.0	101	101
ENSG00000274868	ENST00000612139	0.0	90	90
ENSG00000275139	ENST00000617854	0.0	3955	3955
ENSG00000275166	ENST00000622292	0.0	70	70
ENSG00000275167	ENST00000611994	0.0	61	61
ENSG00000275170	ENST00000613317	0.0	856	1666
ENSG00000275215	ENST00000613359	0.0	153	153
ENSG00000275464	ENST00000617716	0.0	3188	23788
ENSG00000275469	ENST00000619419	0.0	109	109
ENSG00000275496	ENST00000617746	0.0	859	36877
ENSG00000275496	ENST00000619488	0.0	2195	6226
ENSG00000275496	ENST00000621924	0.0	2380	38339
ENSG00000275496	ENST00000623405	0.0	572	36583
ENSG00000275496	ENST00000623506	0.0	757	34721
ENSG00000275496	ENST00000623575	0.0	579	34715
ENSG00000275496	ENST00000624446	0.0	465	36648
ENSG00000275523	ENST00000611656	0.0	60	60
ENSG00000275592	ENST00000619242	0.0	903	1221
ENSG00000275631	ENST00000620684	0.0	176	176
ENSG00000275664	ENST00000610482	0.0	90	90
ENSG00000275692	ENST00000617390	0.0	92	92
ENSG00000275708	ENST00000615959	0.0	180	180
ENSG00000275799	ENST00000620163	0.0	449	449
ENSG00000275874	ENST00000615826	0.0	733	5520
ENSG00000275895	ENST00000610664	0.0	945	14626
ENSG00000275945	ENST00000613970	0.0	806	806
ENSG00000275950	ENST00000616420	0.0	92	92
ENSG00000275993	ENST00000613488	0.0	4747	12648
ENSG00000276076	ENST00000619537	0.0	2504	65287
ENSG00000276077	ENST00000610988	0.0	2195	6226
ENSG00000276077	ENST00000617062	0.0	560	36524
ENSG00000276077	ENST00000624461	0.0	994	37013
ENSG00000276077	ENST00000624791	0.0	572	36584
ENSG00000276077	ENST00000624907	0.0	777	34660
ENSG00000276077	ENST00000625096	0.0	2247	38207
ENSG00000276077	ENST00000625115	0.0	888	35025
ENSG00000276289	ENST00000618699	0.0	3195	12956
ENSG00000276529	ENST00000616815	0.0	443	443
ENSG00000276546	ENST00000619005	0.0	101	101
ENSG00000276556	ENST00000611755	0.0	311	311
ENSG00000276633	ENST00000618749	0.0	2492	2492
ENSG00000276647	ENST00000617417	0.0	272	272
ENSG00000276738	ENST00000615444	0.0	211	211
ENSG00000276873	ENST00000616808	0.0	99	99
ENSG00000276902	ENST00000615262	0.0	101	101
ENSG00000277067	ENST00000615804	0.0	2195	6226
ENSG00000277067	ENST00000621909	0.0	859	36878
ENSG00000277067	ENST00000622911	0.0	572	36584
ENSG00000277067	ENST00000623095	0.0	2247	38207
ENSG00000277067	ENST00000623394	0.0	777	34660
ENSG00000277067	ENST00000624310	0.0	624	34761
ENSG00000277117	ENST00000623960	0.0	3237	14241
ENSG00000277277	ENST00000613894	0.0	961	961
ENSG00000277379	ENST00000622482	0.0	92	92
ENSG00000277437	ENST00000614492	0.0	61	61
ENSG00000277572	ENST00000613590	0.0	89	89
ENSG00000277671	ENST00000618423	0.0	90	90
ENSG00000277693	ENST00000616952	0.0	225	13802
ENSG00000277693	ENST00000622592	0.0	859	14259
ENSG00000277693	ENST00000667012	0.0	1818	5802
ENSG00000277739	ENST00000610460	0.0	153	153
ENSG00000277777	ENST00000610788	0.0	101	101
ENSG00000277991	ENST00000623190	0.0	1469	5500
ENSG00000277991	ENST00000623374	0.0	7632	9781
ENSG00000277991	ENST00000623637	0.0	429	5466
ENSG00000277991	ENST00000623643	0.0	468	3376
ENSG00000277991	ENST00000623783	0.0	1974	6063
ENSG00000277991	ENST00000623797	0.0	558	3554
ENSG00000277991	ENST00000624633	0.0	402	6915
ENSG00000277991	ENST00000625005	0.0	987	8988
ENSG00000278106	ENST00000612331	0.0	135	135
ENSG00000278158	ENST00000619053	0.0	507	507
ENSG00000278181	ENST00000620221	0.0	378	378
ENSG00000278189	ENST00000619471	0.0	153	153
ENSG00000278233	ENST00000612463	0.0	153	153
ENSG00000278381	ENST00000613704	0.0	284	284
ENSG00000278433	ENST00000613967	0.0	103	103
ENSG00000278618	ENST00000621412	0.0	86	86
ENSG00000278678	ENST00000616920	0.0	296	296
ENSG00000278775	ENST00000619112	0.0	90	90
ENSG00000278878	ENST00000623225	0.0	897	3364
ENSG00000278878	ENST00000624181	0.0	674	2941
ENSG00000278884	ENST00000625184	0.0	593	4568
ENSG00000278903	ENST00000623738	0.0	665	38547
ENSG00000278903	ENST00000623989	0.0	959	3360
ENSG00000278903	ENST00000624165	0.0	905	40690
ENSG00000278903	ENST00000624576	0.0	2257	41982
ENSG00000278903	ENST00000624847	0.0	1468	5504
ENSG00000278903	ENST00000688458	0.0	608	34888
ENSG00000278903	ENST00000688828	0.0	1415	3871
ENSG00000278903	ENST00000689306	0.0	801	34868
ENSG00000278903	ENST00000689354	0.0	935	11475
ENSG00000278903	ENST00000692046	0.0	727	11480
ENSG00000278903	ENST00000692237	0.0	523	34814
ENSG00000278903	ENST00000692318	0.0	488	2955
ENSG00000278903	ENST00000692898	0.0	792	11534
ENSG00000278903	ENST00000701070	0.0	932	3361
ENSG00000278903	ENST00000701260	0.0	615	15853
ENSG00000278931	ENST00000624291	0.0	1693	23717
ENSG00000278932	ENST00000622961	0.0	812	43763
ENSG00000278932	ENST00000622995	0.0	260	2276
ENSG00000278932	ENST00000623409	0.0	580	2719
ENSG00000278932	ENST00000624052	0.0	196	2247
ENSG00000278932	ENST00000624162	0.0	517	1933
ENSG00000278932	ENST00000625153	0.0	577	29281
ENSG00000278932	ENST00000669409	0.0	618	2634
ENSG00000278932	ENST00000685951	0.0	1274	43857
ENSG00000278932	ENST00000686510	0.0	1613	43837
ENSG00000278932	ENST00000686553	0.0	1393	44195
ENSG00000278932	ENST00000690951	0.0	1253	1253
ENSG00000278932	ENST00000691955	0.0	1769	44190
ENSG00000278932	ENST00000692626	0.0	1259	43864
ENSG00000278932	ENST00000692884	0.0	1218	43841
ENSG00000278932	ENST00000700846	0.0	871	43892
ENSG00000278932	ENST00000701055	0.0	1650	45467
ENSG00000278932	ENST00000701076	0.0	1030	6378
ENSG00000278932	ENST00000701280	0.0	617	43840
ENSG00000278961	ENST00000624951	0.0	1050	5252
ENSG00000278996	ENST00000623664	0.0	2498	30027
ENSG00000279062	ENST00000623954	0.0	586	586
ENSG00000279064	ENST00000623723	0.0	457	2453
ENSG00000279094	ENST00000623227	0.0	674	2941
ENSG00000279094	ENST00000624261	0.0	936	3392
ENSG00000279094	ENST00000624859	0.0	977	3343
ENSG00000279156	ENST00000623771	0.0	217	217
ENSG00000279167	ENST00000625098	0.0	102	102
ENSG00000279177	ENST00000624906	0.0	1185	1185
ENSG00000279186	ENST00000624506	0.0	2456	2456
ENSG00000279208	ENST00000624041	0.0	768	7361
ENSG00000279211	ENST00000623408	0.0	392	392
ENSG00000279213	ENST00000625014	0.0	519	519
ENSG00000279303	ENST00000623962	0.0	2456	2456
ENSG00000279321	ENST00000623559	0.0	676	1486
ENSG00000279321	ENST00000624226	0.0	697	1597
ENSG00000279365	ENST00000624669	0.0	1894	1894
ENSG00000279381	ENST00000623217	0.0	204	204
ENSG00000279390	ENST00000623352	0.0	2191	2191
ENSG00000279414	ENST00000623182	0.0	509	509
ENSG00000279477	ENST00000623518	0.0	924	3775
ENSG00000279493	ENST00000624081	0.0	513	5347
ENSG00000279501	ENST00000623236	0.0	227	22175
ENSG00000279534	ENST00000624405	0.0	217	217
ENSG00000279579	ENST00000623794	0.0	845	2259
ENSG00000279579	ENST00000624813	0.0	241	2255
ENSG00000279615	ENST00000624852	0.0	397	397
ENSG00000279647	ENST00000624595	0.0	879	3742
ENSG00000279648	ENST00000624164	0.0	2048	2048
ENSG00000279669	ENST00000623753	0.0	388	11166
ENSG00000279687	ENST00000623188	0.0	479	14410
ENSG00000279690	ENST00000624800	0.0	832	832
ENSG00000279709	ENST00000623377	0.0	741	3788
ENSG00000279718	ENST00000624821	0.0	759	759
ENSG00000279720	ENST00000624968	0.0	501	501
ENSG00000279728	ENST00000623809	0.0	818	3766
ENSG00000279751	ENST00000623720	0.0	458	1809
ENSG00000279773	ENST00000624520	0.0	1839	1839
ENSG00000279783	ENST00000624130	0.0	348	348
ENSG00000279784	ENST00000623587	0.0	307	1816
ENSG00000279788	ENST00000624266	0.0	1031	3785
ENSG00000279851	ENST00000623370	0.0	1942	6757
ENSG00000279864	ENST00000624736	0.0	186	186
ENSG00000279895	ENST00000624042	0.0	1029	4398
ENSG00000279967	ENST00000624806	0.0	2456	2456
ENSG00000279990	ENST00000625020	0.0	438	438
ENSG00000279998	ENST00000623678	0.0	1612	22706
ENSG00000280013	ENST00000623928	0.0	207	207
ENSG00000280018	ENST00000623165	0.0	710	11250
ENSG00000280018	ENST00000623347	0.0	897	3364
ENSG00000280018	ENST00000624519	0.0	681	4584
ENSG00000280018	ENST00000624728	0.0	936	3392
ENSG00000280019	ENST00000624484	0.0	1023	4398
ENSG00000280071	ENST00000620528	0.0	1584	12029
ENSG00000280081	ENST00000623929	0.0	123	123
ENSG00000280082	ENST00000623768	0.0	87	87
ENSG00000280108	ENST00000624445	0.0	607	9793
ENSG00000280109	ENST00000414699	0.0	336	5789
ENSG00000280109	ENST00000430327	0.0	1011	10452
ENSG00000280109	ENST00000440221	0.0	1004	10343
ENSG00000280109	ENST00000623119	0.0	5588	5588
ENSG00000280109	ENST00000645185	0.0	10009	10009
ENSG00000280145	ENST00000623047	0.0	5990	8156
ENSG00000280145	ENST00000623106	0.0	776	29559
ENSG00000280145	ENST00000623313	0.0	596	38490
ENSG00000280145	ENST00000623324	0.0	936	3392
ENSG00000280145	ENST00000623950	0.0	406	3414
ENSG00000280145	ENST00000624846	0.0	934	38853
ENSG00000280145	ENST00000624965	0.0	561	36254
ENSG00000280145	ENST00000625185	0.0	785	40511
ENSG00000280164	ENST00000623892	0.0	1032	3398
ENSG00000280172	ENST00000623131	0.0	1990	1990
ENSG00000280179	ENST00000624872	0.0	3241	7027
ENSG00000280191	ENST00000624561	0.0	713	15966
ENSG00000280243	ENST00000624263	0.0	1081	1081
ENSG00000280330	ENST00000624153	0.0	1185	1185
ENSG00000280372	ENST00000624662	0.0	1495	1495
ENSG00000280432	ENST00000624971	0.0	1101	1101
ENSG00000280433	ENST00000623998	0.0	3634	8197
ENSG00000280436	ENST00000623201	0.0	510	5939
ENSG00000280441	ENST00000623860	0.0	2520	30003
ENSG00000280441	ENST00000651813	0.0	2498	74128
ENSG00000280441	ENST00000651958	0.0	840	25816
ENSG00000280441	ENST00000652379	0.0	840	70003
ENSG00000280594	ENST00000626994	0.0	552	21456
ENSG00000280594	ENST00000630155	0.0	2341	2341
ENSG00000280594	ENST00000690626	0.0	1224	2419
ENSG00000280594	ENST00000701920	0.0	1168	22229
ENSG00000280604	ENST00000626237	0.0	4807	5188
ENSG00000280614	ENST00000625598	0.0	923	923
ENSG00000280800	ENST00000631211	0.0	923	923
ENSG00000281181	ENST00000627981	0.0	923	923
ENSG00000281383	ENST00000629969	0.0	923	923
ENSG00000281903	ENST00000412426	0.0	991	44729
ENSG00000281903	ENST00000418954	0.0	717	29005
ENSG00000281903	ENST00000625278	0.0	740	94226
ENSG00000281903	ENST00000627623	0.0	417	9403
ENSG00000281903	ENST00000630211	0.0	712	92909
ENSG00000283051	ENST00000635001	0.0	513	2176
ENSG00000283300	ENST00000637157	0.0	84	84
ENSG00000283904	ENST00000385060	0.0	65	65
ENSG00000284448	ENST00000290239	0.0	67	67
ENSG00000284550	ENST00000616627	0.0	86	86
ENSG00000285413	ENST00000645813	0.0	3551	22170
ENSG00000286012	ENST00000651349	0.0	312	312
ENSG00000286018	ENST00000651960	0.0	731	923
ENSG00000286027	ENST00000650670	0.0	568	2288
ENSG00000286027	ENST00000651009	0.0	2413	2413
ENSG00000286032	ENST00000651130	0.0	333	333
ENSG00000286033	ENST00000651312	0.0	1154	74180
ENSG00000286054	ENST00000652151	0.0	234	234
ENSG00000286057	ENST00000652328	0.0	234	234
ENSG00000286082	ENST00000651182	0.0	958	29312
ENSG00000286091	ENST00000651001	0.0	234	234
ENSG00000286103	ENST00000652368	0.0	869	45663
ENSG00000286146	ENST00000652246	0.0	329	329
ENSG00000286148	ENST00000651888	0.0	312	312
ENSG00000286149	ENST00000652220	0.0	479	479
ENSG00000286153	ENST00000651798	0.0	2061	48597
ENSG00000286153	ENST00000701892	0.0	1092	1092
ENSG00000286155	ENST00000651830	0.0	479	479
ENSG00000286178	ENST00000652229	0.0	312	312
ENSG00000286222	ENST00000652402	0.0	1384	12976
ENSG00000286252	ENST00000651797	0.0	331	331
ENSG00000286262	ENST00000652705	0.0	719	3036
ENSG00000286267	ENST00000650962	0.0	479	479
ENSG00000286425	ENST00000665522	0.0	2512	30119
ENSG00000286517	ENST00000478313	0.0	539	16576
